"timestamp_posix","timestamp","power","azimuth","elevation"
"1711420354.509642","2024-03-26T02:32:34.509642+00:00","-40.34","200.0","7.86186776971817"
"1711420354.647745","2024-03-26T02:32:34.647745+00:00","-40.33","200.0","7.874297040462493"
"1711420354.790775","2024-03-26T02:32:34.790775+00:00","-40.31","200.0","7.887169755458832"
"1711420354.944037","2024-03-26T02:32:34.944037+00:00","-40.33","200.0","7.900963326454162"
"1711420355.089831","2024-03-26T02:32:35.089831+00:00","-40.33","200.0","7.914444124698639"
"1711420355.234075","2024-03-26T02:32:35.234075+00:00","-40.32","200.0","7.928003056526184"
"1711420355.372769","2024-03-26T02:32:35.372769+00:00","-40.31","200.0","7.941040297031402"
"1711420355.524745","2024-03-26T02:32:35.524745+00:00","-40.33","200.0","7.955326028823852"
"1711420355.661658","2024-03-26T02:32:35.661658+00:00","-40.34","200.0","7.968195856571198"
"1711420355.805846","2024-03-26T02:32:35.805846+00:00","-40.31","200.0","7.98174952173233"
"1711420355.959606","2024-03-26T02:32:35.959606+00:00","-40.32","200.0","7.996202957630158"
"1711420356.105007","2024-03-26T02:32:36.105007+00:00","-40.32","200.0","8.008610568523407"
"1711420356.249128","2024-03-26T02:32:36.249128+00:00","-40.31","200.0","8.020428504467011"
"1711420356.396151","2024-03-26T02:32:36.396151+00:00","-40.32","200.0","8.032484387397766"
"1711420356.541458","2024-03-26T02:32:36.541458+00:00","-40.31","200.0","8.044399547100067"
"1711420356.682576","2024-03-26T02:32:36.682576+00:00","-40.32","200.0","8.055971227169037"
"1711420356.822192","2024-03-26T02:32:36.822192+00:00","-40.33","200.0","8.067419740200043"
"1711420356.971905","2024-03-26T02:32:36.971905+00:00","-40.31","200.0","8.079696209430695"
"1711420357.121376","2024-03-26T02:32:37.121376+00:00","-40.32","200.0","8.09292384338379"
"1711420357.26573","2024-03-26T02:32:37.265730+00:00","-40.33","200.0","8.105915691375733"
"1711420357.408049","2024-03-26T02:32:37.408049+00:00","-40.34","200.0","8.118724419593812"
"1711420357.554586","2024-03-26T02:32:37.554586+00:00","-40.35","200.0","8.131912734031678"
"1711420357.696504","2024-03-26T02:32:37.696504+00:00","-40.34","200.0","8.144685370445252"
"1711420357.842757","2024-03-26T02:32:37.842757+00:00","-40.35","200.0","8.157848128795624"
"1711420357.986933","2024-03-26T02:32:37.986933+00:00","-40.34","200.0","8.170823969364166"
"1711420358.136211","2024-03-26T02:32:38.136211+00:00","-40.33","200.0","8.183986560821534"
"1711420358.281759","2024-03-26T02:32:38.281759+00:00","-40.34","200.0","8.196794794082642"
"1711420358.419397","2024-03-26T02:32:38.419397+00:00","-40.34","200.0","8.208906946182251"
"1711420358.568582","2024-03-26T02:32:38.568582+00:00","-40.32","200.0","8.222035221099853"
"1711420358.70813","2024-03-26T02:32:38.708130+00:00","-40.33","200.0","8.2343154296875"
"1711420358.861796","2024-03-26T02:32:38.861796+00:00","-40.32","200.0","8.247838039398193"
"1711420359.005868","2024-03-26T02:32:39.005868+00:00","-40.34","200.0","8.26050464439392"
"1711420359.150486","2024-03-26T02:32:39.150486+00:00","-40.33","200.0","8.272941795349121"
"1711420359.296091","2024-03-26T02:32:39.296091+00:00","-40.33","200.0","8.285463832855225"
"1711420359.43626","2024-03-26T02:32:39.436260+00:00","-40.34","200.0","8.297518358707428"
"1711420359.586222","2024-03-26T02:32:39.586222+00:00","-40.33","200.0","8.310415086269378"
"1711420359.731459","2024-03-26T02:32:39.731459+00:00","-40.33","200.0","8.322905465602874"
"1711420359.872301","2024-03-26T02:32:39.872301+00:00","-40.35","200.0","8.335017894744873"
"1711420360.020838","2024-03-26T02:32:40.020838+00:00","-40.35","200.0","8.34691687297821"
"1711420360.162862","2024-03-26T02:32:40.162862+00:00","-40.32","200.0","8.353165930747986"
"1711420360.303071","2024-03-26T02:32:40.303071+00:00","-40.35","200.0","8.359335124969483"
"1711420360.454001","2024-03-26T02:32:40.454001+00:00","-40.35","200.0","8.365976041793823"
"1711420360.600373","2024-03-26T02:32:40.600373+00:00","-40.32","200.0","8.37241641330719"
"1711420360.746262","2024-03-26T02:32:40.746262+00:00","-40.35","200.0","8.378835531234742"
"1711420360.882683","2024-03-26T02:32:40.882683+00:00","-40.36","200.0","8.384838053703309"
"1711420361.036256","2024-03-26T02:32:41.036256+00:00","-40.32","200.0","8.393226790666581"
"1711420361.179743","2024-03-26T02:32:41.179743+00:00","-40.34","200.0","8.405997131586075"
"1711420361.326848","2024-03-26T02:32:41.326848+00:00","-40.33","200.0","8.41908947467804"
"1711420361.466258","2024-03-26T02:32:41.466258+00:00","-40.33","200.0","8.431496966362"
"1711420361.615793","2024-03-26T02:32:41.615793+00:00","-40.33","200.0","8.444805576086043"
"1711420361.755014","2024-03-26T02:32:41.755014+00:00","-40.35","200.0","8.457196240901947"
"1711420361.902721","2024-03-26T02:32:41.902721+00:00","-40.35","200.0","8.4703421626091"
"1711420362.04479","2024-03-26T02:32:42.044790+00:00","-40.33","200.0","8.48289673256874"
"1711420362.198588","2024-03-26T02:32:42.198588+00:00","-40.34","200.0","8.496277146816253"
"1711420362.339291","2024-03-26T02:32:42.339291+00:00","-40.32","200.0","8.508518325328827"
"1711420362.483538","2024-03-26T02:32:42.483538+00:00","-40.33","200.0","8.521067798376084"
"1711420362.626699","2024-03-26T02:32:42.626699+00:00","-40.33","200.0","8.533522810459138"
"1711420362.774965","2024-03-26T02:32:42.774965+00:00","-40.34","200.0","8.546421959161759"
"1711420362.917619","2024-03-26T02:32:42.917619+00:00","-40.34","200.0","8.55883285212517"
"1711420363.062758","2024-03-26T02:32:43.062758+00:00","-40.34","200.0","8.571585459232331"
"1711420363.204387","2024-03-26T02:32:43.204387+00:00","-40.36","200.0","8.584190438508989"
"1711420363.358144","2024-03-26T02:32:43.358144+00:00","-40.34","200.0","8.597874819993972"
"1711420363.503989","2024-03-26T02:32:43.503989+00:00","-40.34","200.0","8.610855019330979"
"1711420363.648591","2024-03-26T02:32:43.648591+00:00","-40.34","200.0","8.62372460269928"
"1711420363.789975","2024-03-26T02:32:43.789975+00:00","-40.35","200.0","8.636307768583297"
"1711420363.931152","2024-03-26T02:32:43.931152+00:00","-40.35","200.0","8.648872537374496"
"1711420364.083236","2024-03-26T02:32:44.083236+00:00","-40.35","200.0","8.661991822242737"
"1711420364.226281","2024-03-26T02:32:44.226281+00:00","-40.33","200.0","8.674007597923278"
"1711420364.373591","2024-03-26T02:32:44.373591+00:00","-40.35","200.0","8.68638163948059"
"1711420364.518849","2024-03-26T02:32:44.518849+00:00","-40.36","200.0","8.698583307266235"
"1711420364.663414","2024-03-26T02:32:44.663414+00:00","-40.34","200.0","8.710726776123048"
"1711420364.807639","2024-03-26T02:32:44.807639+00:00","-40.33","200.0","8.722841666221619"
"1711420364.945228","2024-03-26T02:32:44.945228+00:00","-40.36","200.0","8.734399160385133"
"1711420365.098839","2024-03-26T02:32:45.098839+00:00","-40.34","200.0","8.747697835922242"
"1711420365.235093","2024-03-26T02:32:45.235093+00:00","-40.34","200.0","8.759688194274903"
"1711420365.387711","2024-03-26T02:32:45.387711+00:00","-40.36","200.0","8.773118572235107"
"1711420365.532352","2024-03-26T02:32:45.532352+00:00","-40.35","200.0","8.78584697341919"
"1711420365.679362","2024-03-26T02:32:45.679362+00:00","-40.34","200.0","8.79878386116028"
"1711420365.822255","2024-03-26T02:32:45.822255+00:00","-40.35","200.0","8.811358430862427"
"1711420365.960484","2024-03-26T02:32:45.960484+00:00","-40.37","200.0","8.823522594451905"
"1711420366.114078","2024-03-26T02:32:46.114078+00:00","-40.33","200.0","8.837152945995332"
"1711420366.255004","2024-03-26T02:32:46.255004+00:00","-40.35","200.0","8.849695349693299"
"1711420366.404321","2024-03-26T02:32:46.404321+00:00","-40.38","200.0","8.862984565019607"
"1711420366.547105","2024-03-26T02:32:46.547105+00:00","-40.34","200.0","8.875692351579666"
"1711420366.694784","2024-03-26T02:32:46.694784+00:00","-40.35","200.0","8.888835769414902"
"1711420366.835798","2024-03-26T02:32:46.835798+00:00","-40.37","200.0","8.901386024236679"
"1711420366.984715","2024-03-26T02:32:46.984715+00:00","-40.36","200.0","8.914639633655549"
