"timestamp_posix","timestamp","power","azimuth","elevation"
"1711421975.783825","2024-03-26T02:59:35.783825+00:00","-40.65","225.0","53.006057468414305"
"1711421975.933598","2024-03-26T02:59:35.933598+00:00","-40.65","225.0","53.018488637447355"
"1711421976.072207","2024-03-26T02:59:36.072207+00:00","-40.65","225.0","53.03042642068863"
"1711421976.223216","2024-03-26T02:59:36.223216+00:00","-40.65","225.0","53.043866229057315"
"1711421976.36234","2024-03-26T02:59:36.362340+00:00","-40.65","225.0","53.05624825763702"
"1711421976.513436","2024-03-26T02:59:36.513436+00:00","-40.65","225.0","53.06969581103325"
"1711421976.651855","2024-03-26T02:59:36.651855+00:00","-40.65","225.0","53.082015094280244"
"1711421976.794947","2024-03-26T02:59:36.794947+00:00","-40.65","225.0","53.09475027489662"
"1711421976.948645","2024-03-26T02:59:36.948645+00:00","-40.65","225.0","53.108429415225984"
"1711421977.087276","2024-03-26T02:59:37.087276+00:00","-40.65","225.0","53.116578315258025"
"1711421977.238188","2024-03-26T02:59:37.238188+00:00","-40.65","225.0","53.12276570916176"
"1711421977.38176","2024-03-26T02:59:37.381760+00:00","-40.66","225.0","53.12865215516091"
"1711421977.528084","2024-03-26T02:59:37.528084+00:00","-40.68","225.0","53.13465144562721"
"1711421977.671209","2024-03-26T02:59:37.671209+00:00","-40.66","225.0","53.140519572973254"
"1711421977.81826","2024-03-26T02:59:37.818260+00:00","-40.66","225.0","53.14654865813256"
"1711421977.962905","2024-03-26T02:59:37.962905+00:00","-40.65","225.0","53.152479102134706"
"1711421978.103339","2024-03-26T02:59:38.103339+00:00","-40.65","225.0","53.163610522985465"
"1711421978.254093","2024-03-26T02:59:38.254093+00:00","-40.65","225.0","53.17763064265252"
"1711421978.396742","2024-03-26T02:59:38.396742+00:00","-40.65","225.0","53.190897015810016"
"1711421978.543582","2024-03-26T02:59:38.543582+00:00","-40.65","225.0","53.20455312252045"
"1711421978.684564","2024-03-26T02:59:38.684564+00:00","-40.65","225.0","53.217664462566376"
"1711421978.827088","2024-03-26T02:59:38.827088+00:00","-40.65","225.0","53.23091919493675"
"1711421978.979932","2024-03-26T02:59:38.979932+00:00","-40.65","225.0","53.245133682489396"
"1711421979.119427","2024-03-26T02:59:39.119427+00:00","-40.66","225.0","53.2576289999485"
"1711421979.269584","2024-03-26T02:59:39.269584+00:00","-40.65","225.0","53.27099297070503"
"1711421979.413002","2024-03-26T02:59:39.413002+00:00","-40.65","225.0","53.283757179260256"
"1711421979.558449","2024-03-26T02:59:39.558449+00:00","-40.66","225.0","53.296701963663104"
