"timestamp","actual_azimuth","actual_elevation","commanded_azimuth","commanded_elevation"
"2024-03-26T02:55:16.000000+00:00","225.001","31.367","225.0","31.373"
"2024-03-26T02:55:17.000000+00:00","225.001","31.45","225.0","31.456"
"2024-03-26T02:55:18.000000+00:00","225.0","31.544","225.0","31.55"
"2024-03-26T02:55:19.000000+00:00","225.0","31.633","225.0","31.639"
"2024-03-26T02:55:20.000000+00:00","225.001","31.721","225.0","31.727"
"2024-03-26T02:55:21.000000+00:00","225.0","31.81","225.0","31.816"
"2024-03-26T02:55:22.000000+00:00","225.0","31.903","225.0","31.91"
"2024-03-26T02:55:24.000000+00:00","225.0","31.986","225.0","31.993"
"2024-03-26T02:55:25.000000+00:00","225.001","32.034","225.0","32.04"
"2024-03-26T02:55:26.000000+00:00","225.0","32.122","225.0","32.129"
"2024-03-26T02:55:27.000000+00:00","225.0","32.216","225.0","32.222"
"2024-03-26T02:55:28.000000+00:00","225.001","32.305","225.0","32.311"
"2024-03-26T02:55:29.000000+00:00","225.0","32.393","225.0","32.4"
"2024-03-26T02:55:30.000000+00:00","225.0","32.482","225.0","32.488"
"2024-03-26T02:55:31.000000+00:00","225.0","32.57","225.0","32.577"
"2024-03-26T02:55:32.000000+00:00","225.0","32.653","225.0","32.659"
"2024-03-26T02:55:33.000000+00:00","225.0","32.741","225.0","32.749"
"2024-03-26T02:55:34.000000+00:00","224.998","32.835","225.0","32.843"
"2024-03-26T02:55:35.000000+00:00","224.998","32.919","225.0","32.925"
"2024-03-26T02:55:36.000000+00:00","224.998","32.966","225.0","32.973"
"2024-03-26T02:55:37.000000+00:00","224.999","33.055","225.0","33.061"
"2024-03-26T02:55:38.000000+00:00","224.999","33.144","225.0","33.15"
"2024-03-26T02:55:39.000000+00:00","224.999","33.231","225.0","33.238"
"2024-03-26T02:55:40.000000+00:00","224.999","33.315","225.0","33.321"
"2024-03-26T02:55:41.000000+00:00","224.999","33.404","225.0","33.41"
"2024-03-26T02:55:42.000000+00:00","224.999","33.498","225.0","33.504"
"2024-03-26T02:55:43.000000+00:00","224.999","33.581","225.0","33.587"
"2024-03-26T02:55:44.000000+00:00","225.0","33.669","225.0","33.676"
"2024-03-26T02:55:45.000000+00:00","225.0","33.757","225.0","33.764"
"2024-03-26T02:55:46.000000+00:00","225.001","33.846","225.0","33.852"
"2024-03-26T02:55:47.000000+00:00","225.002","33.935","225.0","33.942"
"2024-03-26T02:55:48.000000+00:00","225.002","33.976","225.0","33.983"
"2024-03-26T02:55:49.000000+00:00","225.002","34.065","225.0","34.071"
"2024-03-26T02:55:50.000000+00:00","225.002","34.154","225.0","34.16"
"2024-03-26T02:55:51.000000+00:00","225.003","34.243","225.0","34.248"
"2024-03-26T02:55:52.000000+00:00","225.002","34.331","225.0","34.337"
"2024-03-26T02:55:53.000000+00:00","225.002","34.419","225.0","34.426"
"2024-03-26T02:55:54.000000+00:00","225.002","34.502","225.0","34.508"
"2024-03-26T02:55:55.000000+00:00","225.002","34.591","225.0","34.598"
"2024-03-26T02:55:56.000000+00:00","224.999","34.685","225.0","34.692"
"2024-03-26T02:55:57.000000+00:00","224.997","34.768","225.0","34.774"
"2024-03-26T02:55:58.000000+00:00","224.997","34.857","225.0","34.863"
"2024-03-26T02:55:59.000000+00:00","224.997","34.945","225.0","34.952"
"2024-03-26T02:56:00.000000+00:00","224.999","35.034","225.0","35.04"
"2024-03-26T02:56:01.000000+00:00","224.998","35.081","225.0","35.087"
"2024-03-26T02:56:02.000000+00:00","224.998","35.164","225.0","35.17"
"2024-03-26T02:56:03.000000+00:00","224.998","35.252","225.0","35.259"
"2024-03-26T02:56:04.000000+00:00","224.998","35.341","225.0","35.348"
"2024-03-26T02:56:05.000000+00:00","225.001","35.43","225.0","35.436"
"2024-03-26T02:56:06.000000+00:00","225.003","35.519","225.0","35.525"
"2024-03-26T02:56:07.000000+00:00","225.003","35.606","225.0","35.614"
"2024-03-26T02:56:08.000000+00:00","225.003","35.69","225.0","35.696"
"2024-03-26T02:56:09.000000+00:00","225.003","35.779","225.0","35.786"
"2024-03-26T02:56:10.000000+00:00","225.004","35.867","225.0","35.873"
"2024-03-26T02:56:11.000000+00:00","225.003","35.957","225.0","35.962"
"2024-03-26T02:56:12.000000+00:00","225.003","36.045","225.0","36.051"
"2024-03-26T02:56:13.000000+00:00","225.003","36.087","225.0","36.139"
"2024-03-26T02:56:14.000000+00:00","224.997","36.174","225.0","36.224"
"2024-03-26T02:56:15.000000+00:00","224.996","36.263","225.0","36.27"
"2024-03-26T02:56:16.000000+00:00","224.996","36.352","225.0","36.359"
"2024-03-26T02:56:17.000000+00:00","224.996","36.44","225.0","36.447"
"2024-03-26T02:56:18.000000+00:00","224.997","36.529","225.0","36.535"
"2024-03-26T02:56:19.000000+00:00","224.998","36.612","225.0","36.618"
"2024-03-26T02:56:20.000000+00:00","225.0","36.701","225.0","36.707"
"2024-03-26T02:56:21.000000+00:00","225.0","36.789","225.0","36.796"
"2024-03-26T02:56:22.000000+00:00","225.0","36.878","225.0","36.884"
"2024-03-26T02:56:23.000000+00:00","225.0","36.967","225.0","36.973"
"2024-03-26T02:56:24.000000+00:00","225.003","37.054","225.0","37.06"
"2024-03-26T02:56:25.000000+00:00","225.002","37.142","225.0","37.149"
"2024-03-26T02:56:26.000000+00:00","225.002","37.189","225.0","37.197"
"2024-03-26T02:56:27.000000+00:00","225.002","37.279","225.0","37.285"
"2024-03-26T02:56:28.000000+00:00","225.003","37.367","225.0","37.373"
"2024-03-26T02:56:29.000000+00:00","225.002","37.461","225.0","37.466"
"2024-03-26T02:56:30.000000+00:00","225.002","37.544","225.0","37.551"
"2024-03-26T02:56:31.000000+00:00","225.003","37.637","225.0","37.644"
"2024-03-26T02:56:32.000000+00:00","225.002","37.726","225.0","37.732"
"2024-03-26T02:56:33.000000+00:00","225.0","37.815","225.0","37.822"
"2024-03-26T02:56:34.000000+00:00","224.997","37.904","225.0","37.91"
"2024-03-26T02:56:35.000000+00:00","224.997","37.951","225.0","37.957"
"2024-03-26T02:56:37.000000+00:00","224.997","38.039","225.0","38.045"
"2024-03-26T02:56:38.000000+00:00","224.998","38.127","225.0","38.133"
"2024-03-26T02:56:39.000000+00:00","224.998","38.216","225.0","38.222"
"2024-03-26T02:56:40.000000+00:00","224.999","38.304","225.0","38.311"
"2024-03-26T02:56:41.000000+00:00","224.999","38.393","225.0","38.4"
"2024-03-26T02:56:42.000000+00:00","224.999","38.477","225.0","38.483"
"2024-03-26T02:56:43.000000+00:00","224.999","38.57","225.0","38.577"
"2024-03-26T02:56:44.000000+00:00","225.0","38.658","225.0","38.665"
"2024-03-26T02:56:45.000000+00:00","225.0","38.742","225.0","38.748"
"2024-03-26T02:56:46.000000+00:00","225.0","38.831","225.0","38.837"
"2024-03-26T02:56:47.000000+00:00","225.003","38.919","225.0","38.925"
"2024-03-26T02:56:48.000000+00:00","225.003","38.966","225.0","39.013"
"2024-03-26T02:56:49.000000+00:00","225.003","39.054","225.0","39.06"
"2024-03-26T02:56:50.000000+00:00","225.003","39.138","225.0","39.144"
"2024-03-26T02:56:51.000000+00:00","225.003","39.227","225.0","39.233"
"2024-03-26T02:56:52.000000+00:00","225.003","39.315","225.0","39.321"
"2024-03-26T02:56:53.000000+00:00","225.003","39.403","225.0","39.41"
"2024-03-26T02:56:54.000000+00:00","225.003","39.491","225.0","39.498"
"2024-03-26T02:56:55.000000+00:00","224.998","39.58","225.0","39.587"
"2024-03-26T02:56:56.000000+00:00","224.996","39.664","225.0","39.67"
"2024-03-26T02:56:57.000000+00:00","224.996","39.758","225.0","39.764"
"2024-03-26T02:56:58.000000+00:00","224.997","39.847","225.0","39.852"
"2024-03-26T02:56:59.000000+00:00","224.999","39.93","225.0","39.936"
"2024-03-26T02:57:00.000000+00:00","224.998","40.018","225.0","40.024"
"2024-03-26T02:57:01.000000+00:00","224.998","40.059","225.0","40.066"
"2024-03-26T02:57:02.000000+00:00","224.998","40.148","225.0","40.154"
"2024-03-26T02:57:03.000000+00:00","224.998","40.237","225.0","40.243"
"2024-03-26T02:57:04.000000+00:00","224.999","40.325","225.0","40.332"
"2024-03-26T02:57:05.000000+00:00","225.003","40.414","225.0","40.421"
"2024-03-26T02:57:06.000000+00:00","225.003","40.502","225.0","40.509"
"2024-03-26T02:57:07.000000+00:00","225.003","40.585","225.0","40.593"
"2024-03-26T02:57:08.000000+00:00","225.004","40.679","225.0","40.686"
"2024-03-26T02:57:09.000000+00:00","225.003","40.768","225.0","40.775"
"2024-03-26T02:57:10.000000+00:00","225.003","40.852","225.0","40.858"
"2024-03-26T02:57:11.000000+00:00","225.003","40.94","225.0","40.946"
"2024-03-26T02:57:12.000000+00:00","225.001","41.029","225.0","41.035"
"2024-03-26T02:57:13.000000+00:00","224.996","41.117","225.0","41.124"
"2024-03-26T02:57:14.000000+00:00","224.996","41.164","225.0","41.17"
"2024-03-26T02:57:15.000000+00:00","224.996","41.247","225.0","41.254"
"2024-03-26T02:57:16.000000+00:00","224.996","41.336","225.0","41.343"
"2024-03-26T02:57:17.000000+00:00","225.0","41.424","225.0","41.431"
"2024-03-26T02:57:18.000000+00:00","225.001","41.513","225.0","41.52"
"2024-03-26T02:57:19.000000+00:00","225.0","41.602","225.0","41.608"
"2024-03-26T02:57:20.000000+00:00","225.0","41.691","225.0","41.697"
"2024-03-26T02:57:21.000000+00:00","225.0","41.774","225.0","41.781"
"2024-03-26T02:57:22.000000+00:00","225.0","41.862","225.0","41.868"
"2024-03-26T02:57:23.000000+00:00","225.0","41.956","225.0","41.962"
"2024-03-26T02:57:24.000000+00:00","225.0","42.039","225.0","42.045"
"2024-03-26T02:57:25.000000+00:00","225.001","42.128","225.0","42.134"
"2024-03-26T02:57:26.000000+00:00","225.001","42.169","225.0","42.224"
"2024-03-26T02:57:27.000000+00:00","225.001","42.258","225.0","42.309"
"2024-03-26T02:57:28.000000+00:00","225.001","42.351","225.0","42.358"
"2024-03-26T02:57:29.000000+00:00","225.0","42.435","225.0","42.441"
"2024-03-26T02:57:30.000000+00:00","224.999","42.523","225.0","42.53"
"2024-03-26T02:57:31.000000+00:00","224.998","42.612","225.0","42.619"
"2024-03-26T02:57:32.000000+00:00","224.999","42.7","225.0","42.707"
"2024-03-26T02:57:33.000000+00:00","224.999","42.789","225.0","42.795"
"2024-03-26T02:57:34.000000+00:00","224.999","42.883","225.0","42.889"
"2024-03-26T02:57:35.000000+00:00","225.0","42.966","225.0","42.972"
"2024-03-26T02:57:36.000000+00:00","225.0","43.059","225.0","43.066"
"2024-03-26T02:57:37.000000+00:00","225.0","43.101","225.0","43.108"
"2024-03-26T02:57:38.000000+00:00","225.0","43.195","225.0","43.201"
"2024-03-26T02:57:39.000000+00:00","225.0","43.283","225.0","43.291"
"2024-03-26T02:57:40.000000+00:00","225.0","43.372","225.0","43.379"
"2024-03-26T02:57:41.000000+00:00","225.0","43.461","225.0","43.467"
"2024-03-26T02:57:42.000000+00:00","225.0","43.554","225.0","43.56"
"2024-03-26T02:57:43.000000+00:00","225.001","43.638","225.0","43.644"
"2024-03-26T02:57:44.000000+00:00","225.0","43.731","225.0","43.738"
"2024-03-26T02:57:45.000000+00:00","225.0","43.82","225.0","43.826"
"2024-03-26T02:57:46.000000+00:00","225.0","43.861","225.0","43.913"
"2024-03-26T02:57:47.000000+00:00","225.001","43.95","225.0","43.957"
"2024-03-26T02:57:49.000000+00:00","225.0","44.038","225.0","44.046"
"2024-03-26T02:57:50.000000+00:00","225.0","44.126","225.0","44.133"
"2024-03-26T02:57:51.000000+00:00","225.0","44.216","225.0","44.222"
"2024-03-26T02:57:52.000000+00:00","225.001","44.304","225.0","44.311"
"2024-03-26T02:57:53.000000+00:00","225.0","44.393","225.0","44.399"
"2024-03-26T02:57:54.000000+00:00","225.0","44.481","225.0","44.487"
"2024-03-26T02:57:55.000000+00:00","225.0","44.564","225.0","44.571"
"2024-03-26T02:57:56.000000+00:00","225.0","44.653","225.0","44.659"
"2024-03-26T02:57:57.000000+00:00","225.0","44.742","225.0","44.748"
"2024-03-26T02:57:58.000000+00:00","225.0","44.831","225.0","44.837"
"2024-03-26T02:57:59.000000+00:00","225.0","44.919","225.0","44.926"
"2024-03-26T02:58:00.000000+00:00","225.0","44.961","225.0","44.967"
"2024-03-26T02:58:01.000000+00:00","225.0","45.049","225.0","45.055"
"2024-03-26T02:58:02.000000+00:00","225.0","45.137","225.0","45.144"
"2024-03-26T02:58:03.000000+00:00","225.0","45.226","225.0","45.233"
"2024-03-26T02:58:04.000000+00:00","225.0","45.315","225.0","45.322"
"2024-03-26T02:58:05.000000+00:00","225.0","45.403","225.0","45.41"
"2024-03-26T02:58:06.000000+00:00","225.0","45.487","225.0","45.493"
"2024-03-26T02:58:07.000000+00:00","225.0","45.581","225.0","45.587"
"2024-03-26T02:58:08.000000+00:00","225.0","45.669","225.0","45.675"
"2024-03-26T02:58:09.000000+00:00","225.0","45.752","225.0","45.759"
"2024-03-26T02:58:10.000000+00:00","225.0","45.841","225.0","45.848"
"2024-03-26T02:58:11.000000+00:00","225.0","45.93","225.0","45.936"
"2024-03-26T02:58:12.000000+00:00","225.0","46.018","225.0","46.025"
"2024-03-26T02:58:13.000000+00:00","225.0","46.066","225.0","46.072"
"2024-03-26T02:58:14.000000+00:00","225.0","46.149","225.0","46.155"
"2024-03-26T02:58:15.000000+00:00","225.0","46.237","225.0","46.244"
"2024-03-26T02:58:16.000000+00:00","225.0","46.325","225.0","46.332"
"2024-03-26T02:58:17.000000+00:00","225.0","46.413","225.0","46.421"
"2024-03-26T02:58:18.000000+00:00","225.0","46.503","225.0","46.509"
"2024-03-26T02:58:19.000000+00:00","225.0","46.591","225.0","46.597"
"2024-03-26T02:58:20.000000+00:00","225.0","46.675","225.0","46.681"
"2024-03-26T02:58:21.000000+00:00","225.0","46.768","225.0","46.775"
"2024-03-26T02:58:22.000000+00:00","225.0","46.857","225.0","46.863"
"2024-03-26T02:58:23.000000+00:00","225.0","46.939","225.0","46.947"
"2024-03-26T02:58:24.000000+00:00","225.0","47.027","225.0","47.035"
"2024-03-26T02:58:25.000000+00:00","225.0","47.07","225.0","47.125"
"2024-03-26T02:58:26.000000+00:00","225.0","47.159","225.0","47.21"
"2024-03-26T02:58:27.000000+00:00","225.0","47.253","225.0","47.259"
"2024-03-26T02:58:28.000000+00:00","225.0","47.336","225.0","47.342"
"2024-03-26T02:58:29.000000+00:00","225.0","47.425","225.0","47.431"
"2024-03-26T02:58:30.000000+00:00","225.0","47.513","225.0","47.52"
"2024-03-26T02:58:31.000000+00:00","225.0","47.596","225.0","47.603"
"2024-03-26T02:58:32.000000+00:00","225.0","47.69","225.0","47.697"
"2024-03-26T02:58:33.000000+00:00","225.0","47.779","225.0","47.785"
"2024-03-26T02:58:34.000000+00:00","225.0","47.862","225.0","47.869"
"2024-03-26T02:58:35.000000+00:00","225.0","47.95","225.0","47.958"
"2024-03-26T02:58:36.000000+00:00","225.0","48.039","225.0","48.045"
"2024-03-26T02:58:37.000000+00:00","225.0","48.122","225.0","48.129"
"2024-03-26T02:58:38.000000+00:00","225.0","48.216","225.0","48.222"
"2024-03-26T02:58:39.000000+00:00","225.0","48.258","225.0","48.265"
"2024-03-26T02:58:40.000000+00:00","225.0","48.347","225.0","48.353"
"2024-03-26T02:58:41.000000+00:00","225.0","48.435","225.0","48.441"
"2024-03-26T02:58:42.000000+00:00","225.0","48.523","225.0","48.529"
"2024-03-26T02:58:43.000000+00:00","225.0","48.617","225.0","48.623"
"2024-03-26T02:58:44.000000+00:00","225.0","48.705","225.0","48.712"
"2024-03-26T02:58:45.000000+00:00","225.0","48.794","225.0","48.8"
"2024-03-26T02:58:46.000000+00:00","225.0","48.882","225.0","48.889"
"2024-03-26T02:58:47.000000+00:00","225.0","48.976","225.0","48.983"
"2024-03-26T02:58:48.000000+00:00","225.0","49.06","225.0","49.066"
"2024-03-26T02:58:49.000000+00:00","225.0","49.107","225.0","49.113"
"2024-03-26T02:58:50.000000+00:00","225.0","49.195","225.0","49.202"
"2024-03-26T02:58:51.000000+00:00","225.0","49.284","225.0","49.29"
"2024-03-26T02:58:52.000000+00:00","225.0","49.378","225.0","49.384"
"2024-03-26T02:58:53.000000+00:00","225.0","49.46","225.0","49.467"
"2024-03-26T02:58:54.000000+00:00","225.0","49.554","225.0","49.561"
"2024-03-26T02:58:55.000000+00:00","225.0","49.643","225.0","49.65"
"2024-03-26T02:58:56.000000+00:00","225.0","49.726","225.0","49.733"
"2024-03-26T02:58:57.000000+00:00","225.0","49.815","225.0","49.821"
"2024-03-26T02:58:58.000000+00:00","225.0","49.862","225.0","49.913"
"2024-03-26T02:58:59.000000+00:00","225.0","49.95","225.0","49.999"
"2024-03-26T02:59:00.000000+00:00","225.0","50.039","225.0","50.045"
"2024-03-26T02:59:02.000000+00:00","225.0","50.122","225.0","50.129"
"2024-03-26T02:59:03.000000+00:00","225.0","50.211","225.0","50.217"
"2024-03-26T02:59:04.000000+00:00","225.0","50.305","225.0","50.311"
"2024-03-26T02:59:05.000000+00:00","225.0","50.388","225.0","50.394"
"2024-03-26T02:59:06.000000+00:00","225.0","50.476","225.0","50.482"
"2024-03-26T02:59:07.000000+00:00","225.0","50.565","225.0","50.571"
"2024-03-26T02:59:08.000000+00:00","225.0","50.653","225.0","50.66"
"2024-03-26T02:59:09.000000+00:00","225.0","50.741","225.0","50.748"
"2024-03-26T02:59:10.000000+00:00","225.0","50.83","225.0","50.837"
"2024-03-26T02:59:11.000000+00:00","225.0","50.914","225.0","50.92"
"2024-03-26T02:59:12.000000+00:00","225.0","51.002","225.0","51.009"
"2024-03-26T02:59:13.000000+00:00","225.0","51.044","225.0","51.05"
"2024-03-26T02:59:14.000000+00:00","225.0","51.133","225.0","51.139"
"2024-03-26T02:59:15.000000+00:00","225.0","51.227","225.0","51.233"
"2024-03-26T02:59:16.000000+00:00","225.0","51.309","225.0","51.316"
"2024-03-26T02:59:17.000000+00:00","225.0","51.398","225.0","51.405"
"2024-03-26T02:59:18.000000+00:00","225.0","51.487","225.0","51.494"
"2024-03-26T02:59:19.000000+00:00","225.0","51.576","225.0","51.582"
"2024-03-26T02:59:20.000000+00:00","225.0","51.664","225.0","51.67"
"2024-03-26T02:59:21.000000+00:00","225.0","51.752","225.0","51.759"
"2024-03-26T02:59:22.000000+00:00","225.0","51.836","225.0","51.842"
"2024-03-26T02:59:23.000000+00:00","225.0","51.924","225.0","51.931"
"2024-03-26T02:59:24.000000+00:00","225.0","52.018","225.0","52.025"
"2024-03-26T02:59:25.000000+00:00","225.0","52.102","225.0","52.109"
"2024-03-26T02:59:26.000000+00:00","225.0","52.149","225.0","52.155"
"2024-03-26T02:59:27.000000+00:00","225.0","52.232","225.0","52.238"
"2024-03-26T02:59:28.000000+00:00","225.0","52.32","225.0","52.327"
"2024-03-26T02:59:29.000000+00:00","225.0","52.414","225.0","52.421"
"2024-03-26T02:59:30.000000+00:00","225.0","52.497","225.0","52.504"
"2024-03-26T02:59:31.000000+00:00","225.0","52.586","225.0","52.592"
"2024-03-26T02:59:32.000000+00:00","225.0","52.674","225.0","52.681"
"2024-03-26T02:59:33.000000+00:00","225.001","52.763","225.0","52.769"
"2024-03-26T02:59:34.000000+00:00","225.0","52.853","225.0","52.858"
"2024-03-26T02:59:35.000000+00:00","225.0","52.941","225.0","52.947"
"2024-03-26T02:59:36.000000+00:00","225.0","53.024","225.0","53.03"
"2024-03-26T02:59:37.000000+00:00","225.0","53.113","225.0","53.119"
"2024-03-26T02:59:38.000000+00:00","225.0","53.154","225.0","53.209"
"2024-03-26T02:59:39.000000+00:00","225.0","53.247","225.0","53.294"
"2024-03-26T02:59:40.000000+00:00","225.0","53.336","225.0","53.342"
"2024-03-26T02:59:41.000000+00:00","225.001","53.419","225.0","53.426"
"2024-03-26T02:59:42.000000+00:00","225.001","53.508","225.0","53.514"
"2024-03-26T02:59:43.000000+00:00","225.001","53.597","225.0","53.603"
"2024-03-26T02:59:44.000000+00:00","225.001","53.685","225.0","53.692"
"2024-03-26T02:59:45.000000+00:00","225.001","53.773","225.0","53.78"
"2024-03-26T02:59:46.000000+00:00","225.001","53.862","225.0","53.869"
"2024-03-26T02:59:47.000000+00:00","225.001","53.946","225.0","53.952"
"2024-03-26T02:59:48.000000+00:00","225.0","54.035","225.0","54.041"
"2024-03-26T02:59:49.000000+00:00","224.997","54.127","225.0","54.133"
"2024-03-26T02:59:50.000000+00:00","224.997","54.21","225.0","54.217"
"2024-03-26T02:59:51.000000+00:00","224.997","54.263","225.0","54.268"
"2024-03-26T02:59:52.000000+00:00","224.999","54.346","225.0","54.353"
"2024-03-26T02:59:53.000000+00:00","224.998","54.44","225.0","54.446"
"2024-03-26T02:59:54.000000+00:00","224.998","54.528","225.0","54.534"
"2024-03-26T02:59:55.000000+00:00","224.999","54.617","225.0","54.624"
"2024-03-26T02:59:56.000000+00:00","224.998","54.705","225.0","54.712"
"2024-03-26T02:59:57.000000+00:00","225.0","54.799","225.0","54.805"
"2024-03-26T02:59:58.000000+00:00","225.003","54.882","225.0","54.888"
"2024-03-26T02:59:59.000000+00:00","225.003","54.976","225.0","54.983"
"2024-03-26T03:00:00.000000+00:00","225.003","55.017","225.0","55.024"
"2024-03-26T03:00:01.000000+00:00","225.003","55.105","225.0","55.113"
"2024-03-26T03:00:02.000000+00:00","225.004","55.2","225.0","55.206"
"2024-03-26T03:00:03.000000+00:00","225.004","55.283","225.0","55.29"
"2024-03-26T03:00:04.000000+00:00","225.003","55.372","225.0","55.379"
"2024-03-26T03:00:05.000000+00:00","225.003","55.46","225.0","55.467"
"2024-03-26T03:00:06.000000+00:00","224.996","55.548","225.0","55.556"
"2024-03-26T03:00:07.000000+00:00","224.996","55.637","225.0","55.644"
"2024-03-26T03:00:08.000000+00:00","224.996","55.726","225.0","55.733"
"2024-03-26T03:00:09.000000+00:00","224.996","55.81","225.0","55.816"
"2024-03-26T03:00:10.000000+00:00","224.997","55.898","225.0","55.904"
"2024-03-26T03:00:11.000000+00:00","224.999","55.993","225.0","55.998"
"2024-03-26T03:00:12.000000+00:00","224.999","56.075","225.0","56.081"
"2024-03-26T03:00:14.000000+00:00","225.0","56.122","225.0","56.129"
"2024-03-26T03:00:15.000000+00:00","225.003","56.205","225.0","56.211"
"2024-03-26T03:00:16.000000+00:00","225.003","56.294","225.0","56.301"
"2024-03-26T03:00:17.000000+00:00","225.003","56.381","225.0","56.389"
"2024-03-26T03:00:18.000000+00:00","225.003","56.471","225.0","56.477"
"2024-03-26T03:00:19.000000+00:00","225.003","56.559","225.0","56.566"
"2024-03-26T03:00:20.000000+00:00","225.003","56.648","225.0","56.655"
"2024-03-26T03:00:21.000000+00:00","225.003","56.732","225.0","56.738"
"2024-03-26T03:00:22.000000+00:00","225.003","56.82","225.0","56.827"
"2024-03-26T03:00:23.000000+00:00","224.997","56.914","225.0","56.921"
"2024-03-26T03:00:24.000000+00:00","224.995","56.996","225.0","57.003"
"2024-03-26T03:00:25.000000+00:00","224.996","57.086","225.0","57.092"
"2024-03-26T03:00:26.000000+00:00","224.996","57.128","225.0","57.133"
"2024-03-26T03:00:27.000000+00:00","224.997","57.216","225.0","57.223"
"2024-03-26T03:00:28.000000+00:00","224.998","57.31","225.0","57.317"
"2024-03-26T03:00:29.000000+00:00","224.998","57.393","225.0","57.399"
"2024-03-26T03:00:30.000000+00:00","224.999","57.481","225.0","57.488"
"2024-03-26T03:00:31.000000+00:00","224.999","57.57","225.0","57.577"
"2024-03-26T03:00:32.000000+00:00","225.001","57.659","225.0","57.665"
"2024-03-26T03:00:33.000000+00:00","225.002","57.748","225.0","57.754"
"2024-03-26T03:00:34.000000+00:00","225.002","57.835","225.0","57.843"
"2024-03-26T03:00:35.000000+00:00","225.002","57.919","225.0","57.925"
"2024-03-26T03:00:36.000000+00:00","225.002","58.008","225.0","58.014"
"2024-03-26T03:00:37.000000+00:00","225.002","58.101","225.0","58.108"
"2024-03-26T03:00:38.000000+00:00","225.002","58.184","225.0","58.192"
"2024-03-26T03:00:39.000000+00:00","225.002","58.231","225.0","58.238"
"2024-03-26T03:00:40.000000+00:00","225.002","58.315","225.0","58.321"
"2024-03-26T03:00:41.000000+00:00","225.002","58.404","225.0","58.41"
"2024-03-26T03:00:42.000000+00:00","224.998","58.498","225.0","58.504"
"2024-03-26T03:00:43.000000+00:00","224.998","58.581","225.0","58.587"
"2024-03-26T03:00:44.000000+00:00","224.997","58.67","225.0","58.676"
"2024-03-26T03:00:45.000000+00:00","224.997","58.758","225.0","58.764"
"2024-03-26T03:00:46.000000+00:00","224.998","58.841","225.0","58.848"
"2024-03-26T03:00:47.000000+00:00","224.998","58.935","225.0","58.942"
"2024-03-26T03:00:48.000000+00:00","224.999","59.024","225.0","59.03"
"2024-03-26T03:00:49.000000+00:00","224.999","59.106","225.0","59.114"
"2024-03-26T03:00:50.000000+00:00","224.999","59.195","225.0","59.202"
"2024-03-26T03:00:51.000000+00:00","225.0","59.284","225.0","59.29"
"2024-03-26T03:00:52.000000+00:00","225.0","59.325","225.0","59.377"
"2024-03-26T03:00:53.000000+00:00","224.999","59.419","225.0","59.426"
"2024-03-26T03:00:54.000000+00:00","224.999","59.502","225.0","59.509"
"2024-03-26T03:00:55.000000+00:00","225.002","59.592","225.0","59.598"
"2024-03-26T03:00:56.000000+00:00","225.003","59.68","225.0","59.687"
"2024-03-26T03:00:57.000000+00:00","225.003","59.769","225.0","59.775"
"2024-03-26T03:00:58.000000+00:00","225.003","59.856","225.0","59.863"
"2024-03-26T03:00:59.000000+00:00","225.003","59.95","225.0","59.956"
"2024-03-26T03:01:00.000000+00:00","225.003","60.033","225.0","60.04"
"2024-03-26T03:01:01.000000+00:00","225.003","60.127","225.0","60.134"
"2024-03-26T03:01:02.000000+00:00","225.003","60.169","225.0","60.223"
"2024-03-26T03:01:03.000000+00:00","225.002","60.257","225.0","60.264"
"2024-03-26T03:01:04.000000+00:00","224.996","60.351","225.0","60.357"
"2024-03-26T03:01:05.000000+00:00","224.996","60.435","225.0","60.441"
"2024-03-26T03:01:06.000000+00:00","224.998","60.528","225.0","60.535"
"2024-03-26T03:01:07.000000+00:00","225.0","60.616","225.0","60.623"
"2024-03-26T03:01:08.000000+00:00","225.0","60.705","225.0","60.711"
"2024-03-26T03:01:09.000000+00:00","225.0","60.793","225.0","60.801"
"2024-03-26T03:01:10.000000+00:00","225.001","60.887","225.0","60.894"
"2024-03-26T03:01:11.000000+00:00","225.001","60.971","225.0","60.977"
"2024-03-26T03:01:12.000000+00:00","225.0","61.017","225.0","61.025"
"2024-03-26T03:01:13.000000+00:00","225.0","61.106","225.0","61.112"
"2024-03-26T03:01:14.000000+00:00","225.0","61.195","225.0","61.201"
"2024-03-26T03:01:15.000000+00:00","225.0","61.283","225.0","61.289"
"2024-03-26T03:01:16.000000+00:00","225.0","61.371","225.0","61.379"
"2024-03-26T03:01:17.000000+00:00","225.0","61.462","225.0","61.467"
"2024-03-26T03:01:18.000000+00:00","225.0","61.549","225.0","61.555"
"2024-03-26T03:01:19.000000+00:00","225.0","61.633","225.0","61.639"
"2024-03-26T03:01:20.000000+00:00","225.0","61.72","225.0","61.727"
"2024-03-26T03:01:21.000000+00:00","224.999","61.815","225.0","61.822"
"2024-03-26T03:01:22.000000+00:00","224.999","61.898","225.0","61.904"
"2024-03-26T03:01:23.000000+00:00","224.999","61.986","225.0","61.994"
"2024-03-26T03:01:24.000000+00:00","224.999","62.028","225.0","62.035"
"2024-03-26T03:01:26.000000+00:00","225.0","62.117","225.0","62.124"
"2024-03-26T03:01:27.000000+00:00","225.0","62.211","225.0","62.218"
"2024-03-26T03:01:28.000000+00:00","225.0","62.295","225.0","62.3"
