"power","timestamp_float","timestamp_dt","elevation","azimuth"
"-51.98","1707263204.117237","2024-02-06T18:46:44.117237+00:00","",""
"-51.98","1707263204.264696","2024-02-06T18:46:44.264696+00:00","",""
"-51.98","1707263204.402029","2024-02-06T18:46:44.402029+00:00","",""
"-51.98","1707263204.545951","2024-02-06T18:46:44.545951+00:00","",""
"-51.98","1707263204.697189","2024-02-06T18:46:44.697189+00:00","",""
"-51.98","1707263204.843304","2024-02-06T18:46:44.843304+00:00","",""
"-51.98","1707263204.980718","2024-02-06T18:46:44.980718+00:00","",""
"-51.98","1707263205.133426","2024-02-06T18:46:45.133426+00:00","",""
"-51.98","1707263205.277779","2024-02-06T18:46:45.277779+00:00","",""
"-51.98","1707263205.423548","2024-02-06T18:46:45.423548+00:00","",""
"-51.98","1707263205.56805","2024-02-06T18:46:45.568050+00:00","",""
"-51.98","1707263205.710795","2024-02-06T18:46:45.710795+00:00","",""
"-51.98","1707263205.854595","2024-02-06T18:46:45.854595+00:00","",""
"-51.98","1707263206.000012","2024-02-06T18:46:46.000012+00:00","",""
"-51.98","1707263206.143673","2024-02-06T18:46:46.143673+00:00","",""
"-51.98","1707263206.284531","2024-02-06T18:46:46.284531+00:00","",""
"-51.98","1707263206.433678","2024-02-06T18:46:46.433678+00:00","",""
"-51.98","1707263206.576748","2024-02-06T18:46:46.576748+00:00","",""
"-51.98","1707263206.722658","2024-02-06T18:46:46.722658+00:00","",""
"-51.98","1707263206.865621","2024-02-06T18:46:46.865621+00:00","",""
"-51.98","1707263207.016263","2024-02-06T18:46:47.016263+00:00","",""
"-51.99","1707263207.157441","2024-02-06T18:46:47.157441+00:00","",""
"-51.99","1707263207.298789","2024-02-06T18:46:47.298789+00:00","",""
"-51.99","1707263207.445101","2024-02-06T18:46:47.445101+00:00","",""
"-51.99","1707263207.592359","2024-02-06T18:46:47.592359+00:00","",""
"-51.99","1707263207.732101","2024-02-06T18:46:47.732101+00:00","",""
"-51.99","1707263207.883172","2024-02-06T18:46:47.883172+00:00","",""
"-51.99","1707263208.024067","2024-02-06T18:46:48.024067+00:00","",""
"-51.99","1707263208.173288","2024-02-06T18:46:48.173288+00:00","",""
"-51.99","1707263208.310905","2024-02-06T18:46:48.310905+00:00","",""
"-51.99","1707263208.457911","2024-02-06T18:46:48.457911+00:00","",""
"-51.99","1707263208.607975","2024-02-06T18:46:48.607975+00:00","",""
"-51.99","1707263208.747184","2024-02-06T18:46:48.747184+00:00","",""
"-51.99","1707263208.896275","2024-02-06T18:46:48.896275+00:00","",""
"-51.99","1707263209.043089","2024-02-06T18:46:49.043089+00:00","",""
"-51.99","1707263209.182899","2024-02-06T18:46:49.182899+00:00","",""
"-51.99","1707263209.328862","2024-02-06T18:46:49.328862+00:00","",""
"-51.99","1707263209.474967","2024-02-06T18:46:49.474967+00:00","",""
"-51.99","1707263209.612837","2024-02-06T18:46:49.612837+00:00","",""
"-52.0","1707263209.762187","2024-02-06T18:46:49.762187+00:00","",""
"-52.0","1707263209.905488","2024-02-06T18:46:49.905488+00:00","",""
"-52.0","1707263210.053135","2024-02-06T18:46:50.053135+00:00","",""
"-51.99","1707263210.191477","2024-02-06T18:46:50.191477+00:00","",""
"-51.99","1707263210.336125","2024-02-06T18:46:50.336125+00:00","",""
"-52.0","1707263210.48558","2024-02-06T18:46:50.485580+00:00","",""
"-52.0","1707263210.633004","2024-02-06T18:46:50.633004+00:00","",""
"-52.0","1707263210.777864","2024-02-06T18:46:50.777864+00:00","",""
"-52.0","1707263210.921122","2024-02-06T18:46:50.921122+00:00","",""
"-52.0","1707263211.063641","2024-02-06T18:46:51.063641+00:00","",""
"-52.0","1707263211.21332","2024-02-06T18:46:51.213320+00:00","",""
"-52.0","1707263211.35392","2024-02-06T18:46:51.353920+00:00","",""
"-52.0","1707263211.503133","2024-02-06T18:46:51.503133+00:00","",""
"-52.0","1707263211.644069","2024-02-06T18:46:51.644069+00:00","",""
"-52.0","1707263211.788577","2024-02-06T18:46:51.788577+00:00","",""
"-52.0","1707263211.933596","2024-02-06T18:46:51.933596+00:00","",""
"-52.0","1707263212.07623","2024-02-06T18:46:52.076230+00:00","",""
"-52.0","1707263212.225793","2024-02-06T18:46:52.225793+00:00","",""
"-52.0","1707263212.369638","2024-02-06T18:46:52.369638+00:00","",""
"-52.0","1707263212.511321","2024-02-06T18:46:52.511321+00:00","",""
"-52.0","1707263212.65261","2024-02-06T18:46:52.652610+00:00","",""
"-52.0","1707263212.803634","2024-02-06T18:46:52.803634+00:00","",""
"-52.01","1707263212.942737","2024-02-06T18:46:52.942737+00:00","",""
"-52.01","1707263213.09081","2024-02-06T18:46:53.090810+00:00","",""
"-52.01","1707263213.239342","2024-02-06T18:46:53.239342+00:00","",""
"-52.01","1707263213.384617","2024-02-06T18:46:53.384617+00:00","",""
"-52.01","1707263213.529492","2024-02-06T18:46:53.529492+00:00","",""
"-52.01","1707263213.668995","2024-02-06T18:46:53.668995+00:00","",""
"-52.01","1707263213.810703","2024-02-06T18:46:53.810703+00:00","",""
"-52.01","1707263213.960757","2024-02-06T18:46:53.960757+00:00","",""
"-52.01","1707263214.108726","2024-02-06T18:46:54.108726+00:00","",""
"-52.01","1707263214.250215","2024-02-06T18:46:54.250215+00:00","",""
"-52.01","1707263214.390302","2024-02-06T18:46:54.390302+00:00","",""
"-52.01","1707263214.534651","2024-02-06T18:46:54.534651+00:00","",""
"-52.01","1707263214.682751","2024-02-06T18:46:54.682751+00:00","",""
"-52.01","1707263214.823282","2024-02-06T18:46:54.823282+00:00","",""
"-52.01","1707263214.974527","2024-02-06T18:46:54.974527+00:00","",""
"-52.01","1707263215.117267","2024-02-06T18:46:55.117267+00:00","",""
"-52.01","1707263215.263675","2024-02-06T18:46:55.263675+00:00","",""
"-52.01","1707263215.410064","2024-02-06T18:46:55.410064+00:00","",""
"-52.01","1707263215.549759","2024-02-06T18:46:55.549759+00:00","",""
"-52.01","1707263215.697783","2024-02-06T18:46:55.697783+00:00","",""
"-52.01","1707263215.83977","2024-02-06T18:46:55.839770+00:00","",""
"-52.01","1707263215.988621","2024-02-06T18:46:55.988621+00:00","",""
"-52.01","1707263216.132203","2024-02-06T18:46:56.132203+00:00","",""
"-52.01","1707263216.271905","2024-02-06T18:46:56.271905+00:00","",""
"-52.01","1707263216.424047","2024-02-06T18:46:56.424047+00:00","",""
"-52.0","1707263216.564002","2024-02-06T18:46:56.564002+00:00","",""
"-51.99","1707263216.712357","2024-02-06T18:46:56.712357+00:00","",""
"-51.99","1707263216.854866","2024-02-06T18:46:56.854866+00:00","",""
"-51.98","1707263217.000806","2024-02-06T18:46:57.000806+00:00","",""
"-51.98","1707263217.140242","2024-02-06T18:46:57.140242+00:00","",""
"-51.98","1707263217.286682","2024-02-06T18:46:57.286682+00:00","",""
"-51.99","1707263217.431237","2024-02-06T18:46:57.431237+00:00","",""
"-51.99","1707263217.580911","2024-02-06T18:46:57.580911+00:00","",""
"-52.0","1707263217.720325","2024-02-06T18:46:57.720325+00:00","",""
"-52.0","1707263217.864035","2024-02-06T18:46:57.864035+00:00","",""
"-51.99","1707263218.01615","2024-02-06T18:46:58.016150+00:00","",""
"-51.98","1707263218.153059","2024-02-06T18:46:58.153059+00:00","",""
"-51.98","1707263218.303488","2024-02-06T18:46:58.303488+00:00","",""
"-51.98","1707263218.445019","2024-02-06T18:46:58.445019+00:00","",""
"-51.98","1707263218.595534","2024-02-06T18:46:58.595534+00:00","",""
"-51.98","1707263218.735744","2024-02-06T18:46:58.735744+00:00","",""
"-51.99","1707263218.875488","2024-02-06T18:46:58.875488+00:00","",""
"-52.0","1707263219.029579","2024-02-06T18:46:59.029579+00:00","",""
"-52.01","1707263219.168286","2024-02-06T18:46:59.168286+00:00","",""
"-52.01","1707263219.318852","2024-02-06T18:46:59.318852+00:00","",""
"-52.01","1707263219.462077","2024-02-06T18:46:59.462077+00:00","",""
"-52.01","1707263219.608416","2024-02-06T18:46:59.608416+00:00","",""
"-52.01","1707263219.74721","2024-02-06T18:46:59.747210+00:00","",""
"-52.02","1707263219.890698","2024-02-06T18:46:59.890698+00:00","",""
"-52.02","1707263220.04337","2024-02-06T18:47:00.043370+00:00","",""
"-52.02","1707263220.180123","2024-02-06T18:47:00.180123+00:00","",""
"-52.02","1707263220.322944","2024-02-06T18:47:00.322944+00:00","",""
"-52.02","1707263220.477062","2024-02-06T18:47:00.477062+00:00","",""
"-52.01","1707263220.616424","2024-02-06T18:47:00.616424+00:00","",""
"-52.01","1707263220.76052","2024-02-06T18:47:00.760520+00:00","",""
"-52.01","1707263220.910556","2024-02-06T18:47:00.910556+00:00","",""
"-52.01","1707263221.049344","2024-02-06T18:47:01.049344+00:00","",""
"-52.01","1707263221.19064","2024-02-06T18:47:01.190640+00:00","",""
"-52.01","1707263221.339406","2024-02-06T18:47:01.339406+00:00","",""
"-52.02","1707263221.48243","2024-02-06T18:47:01.482430+00:00","",""
"-52.02","1707263221.631999","2024-02-06T18:47:01.631999+00:00","",""
"-52.02","1707263221.772361","2024-02-06T18:47:01.772361+00:00","",""
"-52.02","1707263221.914847","2024-02-06T18:47:01.914847+00:00","",""
"-52.02","1707263222.065974","2024-02-06T18:47:02.065974+00:00","",""
"-52.02","1707263222.209554","2024-02-06T18:47:02.209554+00:00","",""
"-52.02","1707263222.34898","2024-02-06T18:47:02.348980+00:00","",""
"-52.02","1707263222.497534","2024-02-06T18:47:02.497534+00:00","",""
"-52.02","1707263222.648057","2024-02-06T18:47:02.648057+00:00","",""
"-52.02","1707263222.785607","2024-02-06T18:47:02.785607+00:00","",""
"-52.02","1707263222.93177","2024-02-06T18:47:02.931770+00:00","",""
"-52.02","1707263223.073675","2024-02-06T18:47:03.073675+00:00","",""
"-52.02","1707263223.219857","2024-02-06T18:47:03.219857+00:00","",""
"-52.02","1707263223.363075","2024-02-06T18:47:03.363075+00:00","",""
"-52.03","1707263223.516069","2024-02-06T18:47:03.516069+00:00","",""
"-52.03","1707263223.658246","2024-02-06T18:47:03.658246+00:00","",""
"-52.03","1707263223.802762","2024-02-06T18:47:03.802762+00:00","",""
"-52.03","1707263223.942853","2024-02-06T18:47:03.942853+00:00","",""
"-52.03","1707263224.088557","2024-02-06T18:47:04.088557+00:00","",""
"-52.03","1707263224.240328","2024-02-06T18:47:04.240328+00:00","",""
"-52.03","1707263224.384213","2024-02-06T18:47:04.384213+00:00","",""
"-52.03","1707263224.528715","2024-02-06T18:47:04.528715+00:00","",""
"-52.03","1707263224.672894","2024-02-06T18:47:04.672894+00:00","",""
"-52.02","1707263224.81111","2024-02-06T18:47:04.811110+00:00","",""
"-52.02","1707263224.96213","2024-02-06T18:47:04.962130+00:00","",""
"-52.02","1707263225.104373","2024-02-06T18:47:05.104373+00:00","",""
"-52.02","1707263225.247755","2024-02-06T18:47:05.247755+00:00","",""
"-52.02","1707263225.395401","2024-02-06T18:47:05.395401+00:00","",""
"-52.02","1707263225.538609","2024-02-06T18:47:05.538609+00:00","",""
"-52.02","1707263225.680742","2024-02-06T18:47:05.680742+00:00","",""
"-52.02","1707263225.82733","2024-02-06T18:47:05.827330+00:00","",""
"-52.02","1707263225.977154","2024-02-06T18:47:05.977154+00:00","",""
"-52.02","1707263226.121292","2024-02-06T18:47:06.121292+00:00","",""
"-52.03","1707263226.260476","2024-02-06T18:47:06.260476+00:00","",""
"-52.03","1707263226.411811","2024-02-06T18:47:06.411811+00:00","",""
"-52.03","1707263226.554609","2024-02-06T18:47:06.554609+00:00","",""
"-52.03","1707263226.693071","2024-02-06T18:47:06.693071+00:00","",""
"-52.03","1707263226.84603","2024-02-06T18:47:06.846030+00:00","",""
"-52.03","1707263226.983554","2024-02-06T18:47:06.983554+00:00","",""
"-52.03","1707263227.126111","2024-02-06T18:47:07.126111+00:00","",""
"-52.03","1707263227.278212","2024-02-06T18:47:07.278212+00:00","",""
"-52.02","1707263227.419323","2024-02-06T18:47:07.419323+00:00","",""
"-52.02","1707263227.568778","2024-02-06T18:47:07.568778+00:00","",""
"-52.02","1707263227.709525","2024-02-06T18:47:07.709525+00:00","",""
"-52.02","1707263227.858659","2024-02-06T18:47:07.858659+00:00","",""
"-52.02","1707263228.003836","2024-02-06T18:47:08.003836+00:00","",""
"-52.02","1707263228.140921","2024-02-06T18:47:08.140921+00:00","",""
"-52.02","1707263228.293843","2024-02-06T18:47:08.293843+00:00","",""
"-52.02","1707263228.43631","2024-02-06T18:47:08.436310+00:00","",""
"-52.02","1707263228.574505","2024-02-06T18:47:08.574505+00:00","",""
"-52.02","1707263228.724149","2024-02-06T18:47:08.724149+00:00","",""
"-52.03","1707263228.867107","2024-02-06T18:47:08.867107+00:00","",""
"-52.03","1707263229.01313","2024-02-06T18:47:09.013130+00:00","",""
"-52.03","1707263229.161794","2024-02-06T18:47:09.161794+00:00","",""
"-52.02","1707263229.300698","2024-02-06T18:47:09.300698+00:00","",""
"-52.02","1707263229.447279","2024-02-06T18:47:09.447279+00:00","",""
"-52.02","1707263229.59261","2024-02-06T18:47:09.592610+00:00","",""
"-52.03","1707263229.740326","2024-02-06T18:47:09.740326+00:00","",""
"-52.03","1707263229.882867","2024-02-06T18:47:09.882867+00:00","",""
"-52.02","1707263230.023225","2024-02-06T18:47:10.023225+00:00","",""
"-52.02","1707263230.171577","2024-02-06T18:47:10.171577+00:00","",""
"-52.02","1707263230.317238","2024-02-06T18:47:10.317238+00:00","",""
"-52.02","1707263230.45531","2024-02-06T18:47:10.455310+00:00","",""
"-52.02","1707263230.606087","2024-02-06T18:47:10.606087+00:00","",""
"-52.02","1707263230.753795","2024-02-06T18:47:10.753795+00:00","",""
"-52.02","1707263230.890932","2024-02-06T18:47:10.890932+00:00","",""
"-52.02","1707263231.039265","2024-02-06T18:47:11.039265+00:00","",""
"-52.02","1707263231.181561","2024-02-06T18:47:11.181561+00:00","",""
"-52.02","1707263231.32709","2024-02-06T18:47:11.327090+00:00","",""
"-52.02","1707263231.472773","2024-02-06T18:47:11.472773+00:00","",""
"-52.02","1707263231.620207","2024-02-06T18:47:11.620207+00:00","",""
"-52.02","1707263231.764558","2024-02-06T18:47:11.764558+00:00","",""
"-52.02","1707263231.90451","2024-02-06T18:47:11.904510+00:00","",""
"-52.02","1707263232.053929","2024-02-06T18:47:12.053929+00:00","",""
"-52.02","1707263232.197412","2024-02-06T18:47:12.197412+00:00","",""
"-52.02","1707263232.3394","2024-02-06T18:47:12.339400+00:00","",""
"-52.02","1707263232.486503","2024-02-06T18:47:12.486503+00:00","",""
"-52.02","1707263232.629995","2024-02-06T18:47:12.629995+00:00","",""
"-52.01","1707263232.778025","2024-02-06T18:47:12.778025+00:00","",""
"-52.01","1707263232.924656","2024-02-06T18:47:12.924656+00:00","",""
"-52.01","1707263233.068994","2024-02-06T18:47:13.068994+00:00","",""
"-52.01","1707263233.212083","2024-02-06T18:47:13.212083+00:00","",""
"-52.01","1707263233.351199","2024-02-06T18:47:13.351199+00:00","",""
"-52.01","1707263233.497436","2024-02-06T18:47:13.497436+00:00","",""
"-52.01","1707263233.644762","2024-02-06T18:47:13.644762+00:00","",""
"-52.01","1707263233.78598","2024-02-06T18:47:13.785980+00:00","",""
"-52.01","1707263233.936408","2024-02-06T18:47:13.936408+00:00","",""
"-52.01","1707263234.079092","2024-02-06T18:47:14.079092+00:00","",""
"-52.01","1707263234.21775","2024-02-06T18:47:14.217750+00:00","",""
"-52.01","1707263234.367146","2024-02-06T18:47:14.367146+00:00","",""
"-52.01","1707263234.509515","2024-02-06T18:47:14.509515+00:00","",""
"-52.0","1707263234.656827","2024-02-06T18:47:14.656827+00:00","",""
"-52.0","1707263234.802938","2024-02-06T18:47:14.802938+00:00","",""
"-52.0","1707263234.947202","2024-02-06T18:47:14.947202+00:00","",""
"-52.0","1707263235.090277","2024-02-06T18:47:15.090277+00:00","",""
"-52.0","1707263235.234511","2024-02-06T18:47:15.234511+00:00","",""
"-52.0","1707263235.376216","2024-02-06T18:47:15.376216+00:00","",""
"-52.0","1707263235.529027","2024-02-06T18:47:15.529027+00:00","",""
"-52.0","1707263235.666682","2024-02-06T18:47:15.666682+00:00","",""
"-52.0","1707263235.816037","2024-02-06T18:47:15.816037+00:00","",""
"-52.0","1707263235.960286","2024-02-06T18:47:15.960286+00:00","",""
"-52.0","1707263236.098876","2024-02-06T18:47:16.098876+00:00","",""
"-52.0","1707263236.252114","2024-02-06T18:47:16.252114+00:00","",""
"-52.0","1707263236.388369","2024-02-06T18:47:16.388369+00:00","",""
"-52.0","1707263236.541818","2024-02-06T18:47:16.541818+00:00","",""
"-52.0","1707263236.683255","2024-02-06T18:47:16.683255+00:00","",""
"-52.0","1707263236.824539","2024-02-06T18:47:16.824539+00:00","",""
"-52.0","1707263236.971781","2024-02-06T18:47:16.971781+00:00","",""
"-52.0","1707263237.119494","2024-02-06T18:47:17.119494+00:00","",""
"-52.0","1707263237.257813","2024-02-06T18:47:17.257813+00:00","",""
"-52.0","1707263237.40452","2024-02-06T18:47:17.404520+00:00","",""
"-52.0","1707263237.550088","2024-02-06T18:47:17.550088+00:00","",""
"-51.99","1707263237.69943","2024-02-06T18:47:17.699430+00:00","",""
"-51.99","1707263237.842004","2024-02-06T18:47:17.842004+00:00","",""
"-51.99","1707263237.98307","2024-02-06T18:47:17.983070+00:00","",""
"-51.99","1707263238.133203","2024-02-06T18:47:18.133203+00:00","",""
"-52.0","1707263238.27254","2024-02-06T18:47:18.272540+00:00","",""
"-52.0","1707263238.413822","2024-02-06T18:47:18.413822+00:00","",""
"-52.0","1707263238.563718","2024-02-06T18:47:18.563718+00:00","",""
"-52.0","1707263238.712318","2024-02-06T18:47:18.712318+00:00","",""
"-52.01","1707263238.857321","2024-02-06T18:47:18.857321+00:00","",""
"-52.01","1707263238.998352","2024-02-06T18:47:18.998352+00:00","",""
"-52.01","1707263239.145419","2024-02-06T18:47:19.145419+00:00","",""
"-52.01","1707263239.287653","2024-02-06T18:47:19.287653+00:00","",""
"-52.01","1707263239.428831","2024-02-06T18:47:19.428831+00:00","",""
"-52.01","1707263239.5719","2024-02-06T18:47:19.571900+00:00","",""
"-52.0","1707263239.71832","2024-02-06T18:47:19.718320+00:00","",""
"-52.0","1707263239.871049","2024-02-06T18:47:19.871049+00:00","",""
"-52.0","1707263240.011021","2024-02-06T18:47:20.011021+00:00","",""
"-52.0","1707263240.16058","2024-02-06T18:47:20.160580+00:00","",""
"-52.01","1707263240.298972","2024-02-06T18:47:20.298972+00:00","",""
"-52.01","1707263240.446573","2024-02-06T18:47:20.446573+00:00","",""
"-52.0","1707263240.594314","2024-02-06T18:47:20.594314+00:00","",""
"-52.01","1707263240.737959","2024-02-06T18:47:20.737959+00:00","",""
"-52.01","1707263240.877085","2024-02-06T18:47:20.877085+00:00","",""
"-52.01","1707263241.027192","2024-02-06T18:47:21.027192+00:00","",""
"-52.01","1707263241.169672","2024-02-06T18:47:21.169672+00:00","",""
"-52.01","1707263241.316096","2024-02-06T18:47:21.316096+00:00","",""
"-52.01","1707263241.459627","2024-02-06T18:47:21.459627+00:00","",""
"-52.01","1707263241.599556","2024-02-06T18:47:21.599556+00:00","",""
"-52.01","1707263241.752821","2024-02-06T18:47:21.752821+00:00","",""
"-52.02","1707263241.897188","2024-02-06T18:47:21.897188+00:00","",""
"-52.02","1707263242.034476","2024-02-06T18:47:22.034476+00:00","",""
"-52.02","1707263242.181944","2024-02-06T18:47:22.181944+00:00","",""
"-52.02","1707263242.325023","2024-02-06T18:47:22.325023+00:00","",""
"-52.02","1707263242.475538","2024-02-06T18:47:22.475538+00:00","",""
"-52.02","1707263242.619649","2024-02-06T18:47:22.619649+00:00","",""
"-52.02","1707263242.758491","2024-02-06T18:47:22.758491+00:00","",""
"-52.02","1707263242.901867","2024-02-06T18:47:22.901867+00:00","",""
"-52.02","1707263243.050989","2024-02-06T18:47:23.050989+00:00","",""
"-52.02","1707263243.191542","2024-02-06T18:47:23.191542+00:00","",""
"-52.02","1707263243.344849","2024-02-06T18:47:23.344849+00:00","",""
"-52.02","1707263243.488893","2024-02-06T18:47:23.488893+00:00","",""
"-52.02","1707263243.633548","2024-02-06T18:47:23.633548+00:00","",""
"-52.02","1707263243.775154","2024-02-06T18:47:23.775154+00:00","",""
"-52.02","1707263243.916764","2024-02-06T18:47:23.916764+00:00","",""
"-52.02","1707263244.063393","2024-02-06T18:47:24.063393+00:00","",""
"-52.02","1707263244.206465","2024-02-06T18:47:24.206465+00:00","",""
"-52.02","1707263244.358125","2024-02-06T18:47:24.358125+00:00","",""
"-52.03","1707263244.499778","2024-02-06T18:47:24.499778+00:00","",""
"-52.03","1707263244.640258","2024-02-06T18:47:24.640258+00:00","",""
"-52.03","1707263244.789511","2024-02-06T18:47:24.789511+00:00","",""
"-52.03","1707263244.932864","2024-02-06T18:47:24.932864+00:00","",""
"-52.03","1707263245.081975","2024-02-06T18:47:25.081975+00:00","",""
"-52.03","1707263245.221864","2024-02-06T18:47:25.221864+00:00","",""
"-52.03","1707263245.36723","2024-02-06T18:47:25.367230+00:00","",""
"-52.03","1707263245.515934","2024-02-06T18:47:25.515934+00:00","",""
"-52.03","1707263245.654032","2024-02-06T18:47:25.654032+00:00","",""
"-52.03","1707263245.798441","2024-02-06T18:47:25.798441+00:00","",""
"-52.03","1707263245.944622","2024-02-06T18:47:25.944622+00:00","",""
"-52.03","1707263246.087849","2024-02-06T18:47:26.087849+00:00","",""
"-52.03","1707263246.237228","2024-02-06T18:47:26.237228+00:00","",""
"-52.03","1707263246.380258","2024-02-06T18:47:26.380258+00:00","",""
"-52.02","1707263246.527139","2024-02-06T18:47:26.527139+00:00","",""
"-52.02","1707263246.665598","2024-02-06T18:47:26.665598+00:00","",""
"-52.02","1707263246.817862","2024-02-06T18:47:26.817862+00:00","",""
"-52.02","1707263246.964264","2024-02-06T18:47:26.964264+00:00","",""
"-52.02","1707263247.10595","2024-02-06T18:47:27.105950+00:00","",""
"-52.02","1707263247.2522","2024-02-06T18:47:27.252200+00:00","",""
"-52.02","1707263247.397421","2024-02-06T18:47:27.397421+00:00","",""
"-52.02","1707263247.53599","2024-02-06T18:47:27.535990+00:00","",""
"-52.02","1707263247.686824","2024-02-06T18:47:27.686824+00:00","",""
"-52.02","1707263247.827881","2024-02-06T18:47:27.827881+00:00","",""
"-52.01","1707263247.969717","2024-02-06T18:47:27.969717+00:00","",""
"-52.02","1707263248.121694","2024-02-06T18:47:28.121694+00:00","",""
"-52.02","1707263248.262979","2024-02-06T18:47:28.262979+00:00","",""
"-52.02","1707263248.411509","2024-02-06T18:47:28.411509+00:00","",""
"-52.03","1707263248.553207","2024-02-06T18:47:28.553207+00:00","",""
"-52.03","1707263248.701162","2024-02-06T18:47:28.701162+00:00","",""
"-52.03","1707263248.843967","2024-02-06T18:47:28.843967+00:00","",""
"-52.02","1707263248.987873","2024-02-06T18:47:28.987873+00:00","",""
"-52.02","1707263249.135528","2024-02-06T18:47:29.135528+00:00","",""
"-52.02","1707263249.28031","2024-02-06T18:47:29.280310+00:00","",""
"-52.02","1707263249.41682","2024-02-06T18:47:29.416820+00:00","",""
"-52.02","1707263249.566504","2024-02-06T18:47:29.566504+00:00","",""
"-52.01","1707263249.710923","2024-02-06T18:47:29.710923+00:00","",""
"-52.01","1707263249.852673","2024-02-06T18:47:29.852673+00:00","",""
"-52.01","1707263249.999595","2024-02-06T18:47:29.999595+00:00","",""
"-52.01","1707263250.143793","2024-02-06T18:47:30.143793+00:00","",""
"-52.01","1707263250.289485","2024-02-06T18:47:30.289485+00:00","",""
"-52.01","1707263250.42942","2024-02-06T18:47:30.429420+00:00","",""
"-52.01","1707263250.581894","2024-02-06T18:47:30.581894+00:00","",""
"-52.01","1707263250.725907","2024-02-06T18:47:30.725907+00:00","",""
"-52.01","1707263250.865857","2024-02-06T18:47:30.865857+00:00","",""
"-52.01","1707263251.015801","2024-02-06T18:47:31.015801+00:00","",""
"-52.01","1707263251.158559","2024-02-06T18:47:31.158559+00:00","",""
"-52.01","1707263251.298813","2024-02-06T18:47:31.298813+00:00","",""
"-52.0","1707263251.448905","2024-02-06T18:47:31.448905+00:00","",""
"-52.0","1707263251.593218","2024-02-06T18:47:31.593218+00:00","",""
"-52.01","1707263251.732911","2024-02-06T18:47:31.732911+00:00","",""
"-52.01","1707263251.880988","2024-02-06T18:47:31.880988+00:00","",""
"-52.01","1707263252.026021","2024-02-06T18:47:32.026021+00:00","",""
"-52.0","1707263252.17042","2024-02-06T18:47:32.170420+00:00","",""
"-52.0","1707263252.31717","2024-02-06T18:47:32.317170+00:00","",""
"-52.0","1707263252.453889","2024-02-06T18:47:32.453889+00:00","",""
"-52.01","1707263252.606755","2024-02-06T18:47:32.606755+00:00","",""
"-52.01","1707263252.746487","2024-02-06T18:47:32.746487+00:00","",""
"-52.01","1707263252.897086","2024-02-06T18:47:32.897086+00:00","",""
"-52.01","1707263253.03365","2024-02-06T18:47:33.033650+00:00","",""
"-52.01","1707263253.179976","2024-02-06T18:47:33.179976+00:00","",""
"-52.01","1707263253.322503","2024-02-06T18:47:33.322503+00:00","",""
"-52.0","1707263253.470683","2024-02-06T18:47:33.470683+00:00","",""
"-52.0","1707263253.61724","2024-02-06T18:47:33.617240+00:00","",""
"-52.0","1707263253.761657","2024-02-06T18:47:33.761657+00:00","",""
"-52.0","1707263253.907238","2024-02-06T18:47:33.907238+00:00","",""
"-52.0","1707263254.047502","2024-02-06T18:47:34.047502+00:00","",""
"-52.0","1707263254.197863","2024-02-06T18:47:34.197863+00:00","",""
"-52.01","1707263254.335282","2024-02-06T18:47:34.335282+00:00","",""
"-52.01","1707263254.488867","2024-02-06T18:47:34.488867+00:00","",""
"-52.01","1707263254.626297","2024-02-06T18:47:34.626297+00:00","",""
"-52.0","1707263254.773641","2024-02-06T18:47:34.773641+00:00","",""
"-52.0","1707263254.920782","2024-02-06T18:47:34.920782+00:00","",""
"-52.0","1707263255.067606","2024-02-06T18:47:35.067606+00:00","",""
"-52.0","1707263255.212589","2024-02-06T18:47:35.212589+00:00","",""
"-52.0","1707263255.353982","2024-02-06T18:47:35.353982+00:00","",""
"-52.0","1707263255.493394","2024-02-06T18:47:35.493394+00:00","",""
"-52.0","1707263255.647022","2024-02-06T18:47:35.647022+00:00","",""
"-52.0","1707263255.788014","2024-02-06T18:47:35.788014+00:00","",""
"-52.0","1707263255.933373","2024-02-06T18:47:35.933373+00:00","",""
"-52.0","1707263256.072556","2024-02-06T18:47:36.072556+00:00","",""
"-52.0","1707263256.224986","2024-02-06T18:47:36.224986+00:00","",""
"-52.0","1707263256.368942","2024-02-06T18:47:36.368942+00:00","",""
"-52.0","1707263256.511238","2024-02-06T18:47:36.511238+00:00","",""
"-52.0","1707263256.651623","2024-02-06T18:47:36.651623+00:00","",""
"-52.0","1707263256.798701","2024-02-06T18:47:36.798701+00:00","",""
"-52.0","1707263256.940985","2024-02-06T18:47:36.940985+00:00","",""
"-52.0","1707263257.094069","2024-02-06T18:47:37.094069+00:00","",""
"-52.0","1707263257.236605","2024-02-06T18:47:37.236605+00:00","",""
"-52.0","1707263257.374202","2024-02-06T18:47:37.374202+00:00","",""
"-52.0","1707263257.527243","2024-02-06T18:47:37.527243+00:00","",""
"-52.0","1707263257.666537","2024-02-06T18:47:37.666537+00:00","",""
"-52.0","1707263257.808005","2024-02-06T18:47:37.808005+00:00","",""
"-52.0","1707263257.957429","2024-02-06T18:47:37.957429+00:00","",""
"-52.0","1707263258.106438","2024-02-06T18:47:38.106438+00:00","",""
"-52.0","1707263258.249762","2024-02-06T18:47:38.249762+00:00","",""
"-52.0","1707263258.390407","2024-02-06T18:47:38.390407+00:00","",""
"-52.0","1707263258.539573","2024-02-06T18:47:38.539573+00:00","",""
