2,1,0,0,2,0,0,
# Antenna Controller (0): Antenna Control Unit (Actual Az, El, Commanded Az, El, Autotrack Status)
# Signal Strength (0): Antenna Control Unit Selected Rcvr
# Offline
# Pointing angles extracted from C:\FTP\GTprocedure.txt
# the scheduled pass parameters are
# On Off Moon,-1,0,176,37,18:32:00,18:35:00,00:00:00,18:46:00,0.000000,0.000000,0.000000,0.000000,1,0,unknown,unknown,SINGLE,FILE,C:\FTP\GTprocedure.txt,0,,-1,0.000000,0
2024 037 18:36:16, 230.965,  3.376,230.979,  3.376,0,  0.0,
2024 037 18:36:17, 231.145,  3.373,231.158,  3.373,0,  0.0,
2024 037 18:36:18, 231.338,  3.371,231.349,  3.370,0,  0.0,
2024 037 18:36:19, 231.505,  3.368,231.518,  3.368,0,  0.0,
2024 037 18:36:20, 231.685,  3.366,231.697,  3.365,0,  0.0,
2024 037 18:36:21, 231.865,  3.363,231.877,  3.363,0,  0.0,
2024 037 18:36:22, 232.045,  3.361,232.059,  3.361,0,  0.0,
2024 037 18:36:23, 232.226,  3.358,232.237,  3.358,0,  0.0,
2024 037 18:36:24, 232.406,  3.356,232.418,  3.356,0,  0.0,
2024 037 18:36:25, 232.573,  3.354,232.586,  3.353,0,  0.0,
2024 037 18:36:26, 232.668,  3.352,232.683,  3.352,0,  0.0,
2024 037 18:36:27, 232.838,  3.350,232.851,  3.349,0,  0.0,
2024 037 18:36:28, 233.018,  3.347,233.032,  3.347,0,  0.0,
2024 037 18:36:29, 233.209,  3.345,233.223,  3.344,0,  0.0,
2024 037 18:36:30, 233.379,  3.342,233.391,  3.342,0,  0.0,
2024 037 18:36:31, 233.557,  3.340,233.572,  3.340,0,  0.0,
2024 037 18:36:32, 233.738,  3.338,233.750,  3.337,0,  0.0,
2024 037 18:36:33, 233.908,  3.335,233.921,  3.335,0,  0.0,
2024 037 18:36:34, 234.097,  3.332,234.110,  3.332,0,  0.0,
2024 037 18:36:35, 234.278,  3.330,234.290,  3.330,0,  0.0,
2024 037 18:36:36, 234.447,  3.328,234.461,  3.327,0,  0.0,
2024 037 18:36:37, 234.627,  3.325,234.639,  3.325,0,  0.0,
2024 037 18:36:38, 234.711,  3.324,234.825,  3.322,0,  0.0,
2024 037 18:36:39, 234.902,  3.321,234.997,  3.320,0,  0.0,
2024 037 18:36:40, 235.082,  3.319,235.094,  3.318,0,  0.0,
2024 037 18:36:41, 235.251,  3.317,235.265,  3.316,0,  0.0,
2024 037 18:36:42, 235.431,  3.314,235.444,  3.313,0,  0.0,
2024 037 18:36:43, 235.613,  3.312,235.624,  3.311,0,  0.0,
2024 037 18:36:44, 235.790,  3.309,235.803,  3.309,0,  0.0,
2024 037 18:36:45, 235.971,  3.307,235.984,  3.306,0,  0.0,
2024 037 18:36:46, 236.150,  3.304,236.164,  3.304,0,  0.0,
2024 037 18:36:47, 236.320,  3.301,236.332,  3.301,0,  0.0,
2024 037 18:36:48, 236.501,  3.299,236.513,  3.299,0,  0.0,
2024 037 18:36:49, 236.680,  3.296,236.694,  3.296,0,  0.0,
2024 037 18:36:50, 236.861,  3.294,236.873,  3.294,0,  0.0,
2024 037 18:36:51, 237.040,  3.292,237.054,  3.291,0,  0.0,
2024 037 18:36:52, 237.125,  3.290,237.137,  3.290,0,  0.0,
2024 037 18:36:53, 237.305,  3.288,237.316,  3.288,0,  0.0,
2024 037 18:36:54, 237.484,  3.285,237.497,  3.285,0,  0.0,
2024 037 18:36:55, 237.664,  3.283,237.678,  3.283,0,  0.0,
